Search Term,Total Unique Searches,Results Pageviews / Search,% Search Exits,% Search Refinements,Time after Search,Average Search Depth
spring break,1,1,0.00%,100.00%,0:00:28,0
spring concert,2,2,0.00%,50.00%,0:01:45,1
spss,3,2.33,0.00%,57.14%,0:13:25,5
"SRL, Issac Stern",1,1,0.00%,100.00%,0:09:31,0
St. Olaf President Mel George,1,1,0.00%,100.00%,0:00:16,0
stacy beckwith,1,1,0.00%,100.00%,0:00:32,1
stadium,5,2.2,40.00%,18.18%,0:00:46,1.6
stagecoach,1,4,100.00%,0.00%,0:01:54,0
standing where we are,1,1,0.00%,0.00%,0:01:15,2
Stanley T. Kucera,1,1,0.00%,100.00%,0:00:05,0
stanton,2,1.5,0.00%,0.00%,0:14:49,32
Stassen Lecture Series Inaugural Lecture: Harold E. Stassen,1,1,0.00%,100.00%,0:02:12,0
State of Our Democracy,1,1,0.00%,100.00%,0:00:22,0
station,3,2.67,0.00%,50.00%,0:01:31,0
statistical package,1,1,0.00%,100.00%,0:00:45,0
statistics,1,1,0.00%,100.00%,0:01:32,0
stats,1,3,0.00%,33.33%,0:01:03,0
steak,1,1,0.00%,100.00%,0:10:25,0
steak night,1,1,0.00%,100.00%,0:02:44,0
steel bridge,1,1,0.00%,100.00%,0:01:04,0
steinhardt violin,1,2,0.00%,50.00%,0:02:44,0
stephanie cox,2,2.5,0.00%,40.00%,0:02:18,0
stephanie cox,1,1,0.00%,100.00%,0:01:48,2
stephen lewis,1,1,0.00%,100.00%,0:01:20,0
Stephen R. Lewis,1,1,0.00%,100.00%,0:00:42,0
Stephen R. Lewis,1,1,0.00%,100.00%,0:03:12,0
Stephen Schneider,1,1,0.00%,100.00%,0:02:02,0
Stephen Schneider,1,1,100.00%,0.00%,0:00:00,0
sterrie,3,2.33,0.00%,42.86%,0:12:34,1
Steve Brodner,1,1,0.00%,100.00%,0:00:46,0
Steve Grove,1,1,0.00%,100.00%,0:01:07,0
steve kelly,1,1,0.00%,100.00%,0:17:36,1
steve lynch,1,1,100.00%,0.00%,0:00:00,0
Steve Mooney,1,1,0.00%,100.00%,0:01:00,0
Steve Russell,1,1,0.00%,100.00%,0:07:26,0
Steve Russell,1,1,0.00%,100.00%,0:00:10,0
Steven Poskanzer,1,1,0.00%,100.00%,0:05:10,0
stewardship project,1,1,0.00%,100.00%,0:06:56,0
Stewsie,1,1,100.00%,0.00%,0:00:00,0
stiglitz economics,1,1,0.00%,100.00%,0:00:18,0
stilten,1,1,0.00%,100.00%,0:00:08,0
stimson,1,1,0.00%,0.00%,0:00:54,3
stone henge,1,1,0.00%,100.00%,0:00:13,0
stone henge,1,1,100.00%,0.00%,0:00:00,0
stork,3,3,66.67%,11.11%,0:01:55,0
stork interior,1,2,0.00%,50.00%,0:00:14,0
stork interior,1,6,0.00%,16.67%,0:14:18,5
stork nature,1,1,0.00%,100.00%,0:00:16,0
stork skinner,1,4,0.00%,0.00%,0:01:00,2
stork,1,2,0.00%,0.00%,0:01:25,3
stork images,1,1,0.00%,100.00%,0:00:17,0
stowe,1,8,0.00%,12.50%,0:05:07,1
Strike,1,8,0.00%,12.50%,0:02:53,8
Strike,1,4,0.00%,25.00%,0:02:03,5
strom taxpayers,1,1,0.00%,100.00%,0:00:31,0
strong,1,2,0.00%,50.00%,0:00:52,0
strong house,2,5,0.00%,10.00%,0:14:15,11
strong house,1,1,0.00%,100.00%,0:07:49,0
Strong papers,1,2,100.00%,50.00%,0:00:38,0
Strong presidential collection,1,1,0.00%,100.00%,0:00:12,0
Stuart Gibson,1,1,0.00%,100.00%,0:04:09,0
Stuart McDonald,1,2,100.00%,0.00%,0:00:28,0
Student Affairs,1,1,0.00%,100.00%,0:00:12,0
Student Affairs,1,2,0.00%,50.00%,0:00:38,0
Student Affairs,1,1,0.00%,100.00%,0:00:21,0
Student Affairs,1,5,0.00%,20.00%,0:02:20,0
Student Affairs,1,4,0.00%,25.00%,0:01:27,0
Student Affairs,1,1,0.00%,100.00%,0:00:15,0
Student Army Training Corps,1,2,0.00%,50.00%,0:01:14,0
student boycott,1,1,0.00%,100.00%,0:06:57,1
student chef,1,1,0.00%,100.00%,0:00:13,0
student custodian,1,1,100.00%,0.00%,0:00:00,0
student employment,1,1,0.00%,100.00%,0:00:39,0
student enrollment,1,1,0.00%,100.00%,0:00:56,0
student fellowship awards,1,1,0.00%,100.00%,0:00:28,0
student futures office,1,2,0.00%,50.00%,0:03:01,0
student futures office,1,2,0.00%,50.00%,0:01:42,0
student futures office,1,1,100.00%,0.00%,0:00:00,0
student futures office,1,5,0.00%,20.00%,0:01:27,0
student garden,1,4,100.00%,0.00%,0:16:57,0
student lab,1,6,0.00%,16.67%,0:02:32,4
Student Life,1,3,0.00%,33.33%,0:00:34,1
Student Organization Files,1,2,0.00%,50.00%,0:09:57,0
student organization handbook,1,1,0.00%,100.00%,0:04:23,0
Student rooms,1,2,0.00%,50.00%,0:00:10,0
student services,1,1,100.00%,0.00%,0:00:00,0
Student Social Cooperative,1,1,100.00%,0.00%,0:00:00,0
student teacher,1,1,0.00%,100.00%,0:00:23,0
students dining hall,1,4,0.00%,25.00%,0:01:00,3
students dining hall,1,1,0.00%,100.00%,0:00:09,0
Students from Barbara Allen and Greg Marfleet's political science classes,1,1,0.00%,100.00%,0:06:27,0
students having fun,1,1,0.00%,100.00%,0:00:09,0
students working,1,2,0.00%,50.00%,0:00:48,1
Studio Art,1,2,0.00%,50.00%,0:00:19,0
study,1,2,0.00%,50.00%,0:00:28,0
suarez correspondent,1,1,0.00%,100.00%,0:01:05,0
sudan,1,1,100.00%,0.00%,0:00:00,0
sugarman,1,1,0.00%,100.00%,0:00:18,0
sullivan,1,1,0.00%,100.00%,0:00:43,4
sullivan,1,1,0.00%,100.00%,0:01:44,0
"Sullivan Principles, South Africa",1,1,0.00%,100.00%,0:00:19,0
summer academic,1,1,100.00%,0.00%,0:00:00,0
summertime,1,1,0.00%,100.00%,0:07:14,0
Sun Bathing,1,1,0.00%,100.00%,0:00:10,0
sunday morning speakers,1,2,100.00%,0.00%,0:00:07,0
Susan Hoyt,1,1,100.00%,0.00%,0:00:00,0
susan robiner,1,1,100.00%,0.00%,0:00:00,0
Susannah Morgan,1,1,0.00%,100.00%,0:00:57,0
Susannah Ottaway,1,1,0.00%,100.00%,0:04:08,0
suspension,1,1,0.00%,100.00%,0:00:09,0
suspension bridge,2,1,0.00%,100.00%,0:10:55,0
Sustainable,1,1,0.00%,100.00%,0:00:16,0
Sustainable,1,1,0.00%,100.00%,0:00:10,0
sutherland,1,1,0.00%,100.00%,0:00:15,0
Swanson,1,3,0.00%,33.33%,0:00:52,3
swearer,1,4,0.00%,25.00%,0:00:39,2
swimming,5,2,40.00%,0.00%,0:02:05,2
swimming kendall,1,1,0.00%,100.00%,0:00:08,0
Swingle,1,1,0.00%,100.00%,0:01:52,2
t shirt,1,1,0.00%,100.00%,0:03:13,0
table,1,4,0.00%,25.00%,0:08:35,2
taft,1,2,0.00%,50.00%,0:02:28,2
tai chi,1,1,100.00%,0.00%,0:00:00,0
takeyama,1,1,100.00%,0.00%,0:00:00,0
talas,1,1,0.00%,100.00%,0:00:14,0
talk to parents,1,3,0.00%,66.67%,0:00:25,0
talk to parents,1,2,0.00%,50.00%,0:00:15,0
tam lin,1,1,0.00%,100.00%,0:00:43,0
tapahonso english,1,1,0.00%,100.00%,0:01:03,0
taranto,1,1,0.00%,100.00%,0:02:04,1
tatum spelman,1,1,0.00%,100.00%,0:00:35,0
tea,1,1,0.00%,100.00%,0:00:37,0
tea room,1,1,0.00%,100.00%,0:07:03,0
teacher education,1,1,0.00%,100.00%,0:01:26,0
teacher education,1,1,0.00%,100.00%,0:04:25,0
teaching,2,3,100.00%,0.00%,0:06:08,0
teaching circle,1,1,0.00%,100.00%,0:00:40,0
ted mullin,1,2,0.00%,0.00%,0:03:25,3
telefellow,1,1,0.00%,100.00%,0:02:07,0
telgenhoff forensic,1,1,0.00%,100.00%,0:01:19,0
tennis,2,5,50.00%,10.00%,0:01:49,6.5
tennis,1,1,0.00%,100.00%,0:00:07,0
tenure,2,3,0.00%,16.67%,0:05:29,0.5
tenure review materials,1,1,100.00%,0.00%,0:00:00,0
Teresa Porter,1,1,100.00%,0.00%,0:00:00,0
terry schlink,1,1,100.00%,0.00%,0:00:00,0
"thabes, John",1,2,100.00%,0.00%,0:00:27,1
thanks,1,1,0.00%,100.00%,0:04:43,0
alcohol,1,1,0.00%,0.00%,0:00:20,1
The Benefits of Life Income Giving,1,1,0.00%,100.00%,0:00:26,0
the carl,1,2,0.00%,50.00%,0:14:31,0
the carleton story,1,2,0.00%,50.00%,0:02:51,3
The Christopher U. Light Lecturer,1,1,0.00%,100.00%,0:01:23,0
the clap,2,1.5,0.00%,66.67%,0:31:52,2
The Dale Warland Singers,1,1,0.00%,100.00%,0:00:30,0
the dl,1,1,0.00%,100.00%,0:00:58,0
The Great Wall of China,1,1,0.00%,100.00%,0:07:13,0
the grill,1,1,0.00%,100.00%,0:00:07,0
the grill,1,1,0.00%,100.00%,0:09:14,0
The Group Plan architectural plans,1,1,0.00%,100.00%,0:08:49,0
The Heywood Society Luncheon,1,1,0.00%,100.00%,0:07:15,0
The immigrants' guide to Minnesota,2,1,100.00%,0.00%,0:00:00,0
The immigrants' guide to Minnesota,1,1,100.00%,0.00%,0:00:00,0
The immigrants' guide to Minnesota,1,1,0.00%,100.00%,0:00:19,0
the quirk,1,1,0.00%,100.00%,0:00:05,0
the voice,2,2.5,0.00%,40.00%,0:01:25,0.5
Theater,3,4,66.67%,8.33%,0:02:05,2.67
Theater,1,1,0.00%,100.00%,0:00:31,0
theater department,1,1,0.00%,100.00%,0:00:19,0
Theo Foreman,2,2,50.00%,0.00%,0:03:55,2.5
"Theo Stroomer '05, photographer",1,1,0.00%,100.00%,0:00:19,0
thesis,3,1.67,66.67%,0.00%,0:00:20,0.67
thesis,2,3.5,50.00%,14.29%,0:01:07,0
third,1,1,100.00%,0.00%,0:00:00,0
third world,1,9,0.00%,0.00%,0:29:10,4
Third-year and tenure review files,1,2,0.00%,50.00%,0:04:47,0
Thomas Hughes,1,1,100.00%,0.00%,0:00:00,0
Thomas Hughes,1,3,0.00%,33.33%,0:01:48,1
Thomas Sandberg,1,5,0.00%,20.00%,0:02:35,2
thorp heald,1,1,0.00%,100.00%,0:00:08,0
Thorstein Veblen,4,2.5,75.00%,0.00%,0:00:27,1.75
Thorstein Veblen,1,2,100.00%,0.00%,0:13:42,0
thrust,1,2,0.00%,0.00%,0:01:54,2
thunderchief,1,1,0.00%,100.00%,0:01:11,0
thurnblad,2,1,50.00%,50.00%,0:00:09,0
thurnblad,1,1,0.00%,100.00%,0:13:53,0
thurnblad,1,1,0.00%,100.00%,0:07:21,0
tibet,2,1,0.00%,100.00%,0:00:11,0
tichenor trebor,1,1,0.00%,100.00%,0:00:54,0
Tim Godfrey,1,1,100.00%,0.00%,0:00:00,0
Timothy Gerhold,1,1,0.00%,0.00%,0:12:13,9
tinted,1,4,0.00%,25.00%,0:17:11,1
Tisdale,1,1,100.00%,0.00%,0:00:00,0
Title IX,2,1,0.00%,100.00%,0:00:27,0
Title IX,1,3,100.00%,0.00%,0:01:09,0
title ix report,1,1,0.00%,100.00%,0:00:10,0
titus,1,1,0.00%,100.00%,0:06:11,1
today show,1,3,0.00%,33.33%,0:02:48,0
Todd Larson,1,1,0.00%,100.00%,0:11:19,0
tolen,1,1,0.00%,100.00%,0:00:14,1
tollefson,1,10,100.00%,0.00%,0:02:30,3
"Tom Roster, photographer",1,2,0.00%,50.00%,0:00:59,0
tonian,1,1,100.00%,0.00%,0:00:00,0
Tony Brown,1,1,0.00%,100.00%,0:01:10,0
topical files,1,1,0.00%,100.00%,0:17:52,0
topics,1,2,0.00%,50.00%,0:02:00,0
tortoise,1,2,0.00%,50.00%,0:14:57,22
tower,1,2,0.00%,50.00%,0:00:24,0
towle,1,1,100.00%,0.00%,0:00:00,0
Town houses,2,1.5,0.00%,66.67%,0:02:26,4.5
Town houses,1,2,0.00%,50.00%,0:00:12,0
Town houses,1,2,0.00%,100.00%,0:00:17,0
towner,1,2,0.00%,0.00%,0:22:54,8
Traci porter,1,1,0.00%,100.00%,0:00:17,1
track,2,1.5,50.00%,33.33%,0:09:54,0
track,1,1,0.00%,100.00%,0:00:04,0
track,1,2,0.00%,0.00%,0:00:12,1
track meet,1,2,100.00%,0.00%,0:00:06,0
tractor,1,1,0.00%,100.00%,0:00:12,0
trail guide,1,1,0.00%,100.00%,0:00:21,0
train,2,2,0.00%,75.00%,0:21:25,1.5
train depot,1,1,0.00%,100.00%,0:00:04,0
train station,1,1,0.00%,100.00%,0:00:12,0
transcripts,22,2.32,40.91%,21.57%,0:08:21,2.27
transcripts,10,2.3,90.00%,4.35%,0:04:18,0.2
transportation,1,1,0.00%,100.00%,0:01:04,0
trap shoot,1,1,0.00%,100.00%,0:00:06,0
treasurer,3,2.67,0.00%,37.50%,0:13:55,2.33
treasurer,1,1,0.00%,100.00%,0:00:04,0
treasurer reports,2,1,0.00%,100.00%,0:01:02,0
treasurer reports,1,2,0.00%,50.00%,0:03:25,0
treasurer reports,1,2,0.00%,50.00%,0:01:13,0
treasurer reports,1,1,0.00%,100.00%,0:00:06,0
treasurer's annual,1,2,100.00%,0.00%,0:00:06,0
treasurer's annual,1,1,0.00%,100.00%,0:00:06,0
treasurer's office records,1,2,0.00%,50.00%,0:05:19,0
treaty,1,1,100.00%,0.00%,0:00:00,0
treece,1,2,0.00%,100.00%,0:11:16,0
trier,1,1,100.00%,0.00%,0:00:00,0
trilobite,1,1,0.00%,100.00%,0:00:08,0
Triple,1,1,0.00%,100.00%,0:00:11,0
Triple,1,1,0.00%,100.00%,0:00:04,0
tropical rainforest,4,1.25,25.00%,60.00%,0:06:49,1.75
Troutbeck Conference,1,1,0.00%,100.00%,0:00:12,0
trudell santee,1,1,0.00%,100.00%,0:00:52,0
Trustee Committee on Religious affairs,1,1,0.00%,100.00%,0:00:26,0
Trustees,1,2,0.00%,50.00%,0:01:02,0
trustees musser,1,2,0.00%,50.00%,0:00:40,0
trustees musser,1,1,0.00%,100.00%,0:00:04,0
tryphena,1,1,0.00%,100.00%,0:00:23,0
Tschann,1,4,100.00%,0.00%,0:03:12,0
tucker music columbia,1,1,0.00%,100.00%,0:01:09,0
tunnels,5,3.8,40.00%,5.26%,0:13:18,8.2
tunnels,3,3.67,33.33%,18.18%,0:02:09,2.33
tunnels art and grafitti,1,1,100.00%,0.00%,0:00:00,0
Turkey,1,2,0.00%,50.00%,0:03:22,2
Turkey,1,8,0.00%,12.50%,0:02:39,3
Turkey,1,5,0.00%,20.00%,0:01:41,2
turkle technology,1,1,0.00%,100.00%,0:01:43,0
Turning Toward Plain City,1,1,100.00%,0.00%,0:00:00,0
turtle,1,1,0.00%,100.00%,0:00:08,0
twenty first century,1,1,0.00%,100.00%,0:00:25,0
U.N.,1,1,0.00%,100.00%,0:00:13,0
UCCF,1,1,0.00%,100.00%,0:00:10,0
udoff minnesota,1,1,0.00%,100.00%,0:00:15,0
udoff minnesota,1,1,0.00%,100.00%,0:00:56,0
Ultimate,2,3,0.00%,16.67%,0:40:37,73
Ultimate,1,1,100.00%,0.00%,0:00:00,0
ulysse,1,3,0.00%,33.33%,0:03:08,0
umbanhowar,1,1,0.00%,100.00%,0:00:22,0
Umbanhowar armstrong,1,1,0.00%,100.00%,0:03:15,0
unco,4,1.75,75.00%,28.57%,0:01:29,0
undem,1,3,100.00%,0.00%,0:08:21,0
undersecretary,1,2,0.00%,100.00%,0:02:33,0
undertaking,1,1,100.00%,0.00%,0:00:00,0
unicef kolker,1,1,0.00%,100.00%,0:03:21,0
uniform,3,1.33,33.33%,50.00%,0:00:16,1.33
uninvited company,2,4.5,50.00%,22.22%,0:03:13,0.5
United Nations Foundation Senior Advisor Gillian Sorensen,1,1,0.00%,100.00%,0:00:44,0
University of Chicago Economics Professor Steven Levitt,1,1,0.00%,100.00%,0:01:05,0
Upper Arb,1,1,0.00%,100.00%,0:00:13,0
urback,1,2,0.00%,100.00%,0:00:11,0
uses of the arb,1,1,0.00%,100.00%,0:00:16,0
vacation,1,1,0.00%,100.00%,0:00:26,0
vaccines,1,1,0.00%,100.00%,0:00:09,0
vaccines,1,1,0.00%,100.00%,0:00:05,0
vaccines,1,3,100.00%,66.67%,0:00:14,0
value examinations student,1,1,100.00%,0.00%,0:00:00,0
Van Cliburn,1,1,0.00%,0.00%,0:00:37,1
van koughnett,1,1,100.00%,0.00%,0:00:00,0
vandalism,1,4,0.00%,50.00%,0:00:37,0
vax,1,1,0.00%,100.00%,0:11:47,1
Veblen,4,2,25.00%,25.00%,0:01:38,2.5
Veblen,1,15,100.00%,0.00%,0:08:23,4
veblen america,1,1,0.00%,100.00%,0:00:25,0
Veblen Seminar,1,1,0.00%,100.00%,0:00:48,0
veeck maven,1,1,0.00%,100.00%,0:00:49,0
verbrugghen,1,2,100.00%,0.00%,0:00:07,0
vergil birthday,1,1,100.00%,0.00%,0:00:00,0
very brave,1,1,0.00%,100.00%,0:06:38,2
veterans,2,1,50.00%,50.00%,0:00:07,0
Vice President for External Relations,1,3,0.00%,33.33%,0:00:21,0
vicki shaw,1,7,100.00%,0.00%,0:02:32,0
video,2,2.5,0.00%,20.00%,0:10:45,2.5
Mary Ellen Childs,1,1,0.00%,100.00%,0:01:06,0
video call,1,2,0.00%,50.00%,0:04:46,0
Vietnam,4,2.75,50.00%,18.18%,0:00:31,0.5
Vietnam,1,4,100.00%,0.00%,0:00:48,0
vietnam accident 1988,1,1,100.00%,0.00%,0:00:00,0
View,1,7,0.00%,14.29%,0:00:59,0
view corner,1,1,0.00%,100.00%,0:40:36,2
View of Carleton,1,3,0.00%,33.33%,0:00:52,0
View of Carleton,1,1,0.00%,100.00%,0:00:11,0
View of Carleton,1,3,0.00%,33.33%,0:00:57,0
View of Carleton,1,1,0.00%,100.00%,0:00:43,0
View of Carleton,1,3,0.00%,33.33%,0:01:06,2
View of Carleton,1,1,0.00%,100.00%,0:06:23,6
View of Carleton,1,1,0.00%,100.00%,0:00:12,0
viewbook,2,1.5,0.00%,33.33%,0:03:20,3
vigil,1,1,0.00%,100.00%,0:00:19,0
vigilantes,1,1,100.00%,0.00%,0:00:00,0
vijay prashad,1,1,0.00%,100.00%,0:11:53,1
vikan baltimore,1,1,0.00%,100.00%,0:00:57,0
villa,1,1,0.00%,100.00%,0:30:06,5
vincent,1,1,0.00%,100.00%,0:00:19,0
vincent harding,1,1,0.00%,100.00%,0:00:47,0
Violence,1,1,0.00%,100.00%,0:00:40,0
violin garbish,1,1,0.00%,100.00%,0:00:04,0
violin garbish,1,1,0.00%,100.00%,0:00:23,0
Violin-Piano Concert with Peter Basquin '64 and Marlou Garbish Johnstone '64. Concert Hall,1,1,0.00%,100.00%,0:03:26,0
virgil,1,1,0.00%,100.00%,0:00:26,0
virgil,1,1,0.00%,100.00%,0:00:34,0
vissering,1,1,100.00%,0.00%,0:00:00,0
vivian strategies,1,1,0.00%,100.00%,0:03:40,0
Vocolot at Carleton,1,2,0.00%,50.00%,0:01:35,0
voice,9,1.67,66.67%,20.00%,0:03:37,0.22
"voice, 4-1961",1,1,0.00%,100.00%,0:00:42,0
"Voices of Sepharad: David Harris, vocal, Mick LaBriola, Percussion; Scott Davies 'Mateo', 'Ud and Guitar; Judith Brin Ingber, Dancer.",1,1,0.00%,100.00%,0:02:15,0
volleyball,2,2.5,0.00%,40.00%,0:04:23,0.5
Volleyball Lucas,1,1,0.00%,100.00%,0:00:16,0
Voss,1,2,100.00%,0.00%,0:00:20,0
vote,1,1,0.00%,100.00%,0:00:12,0
voting,1,1,0.00%,100.00%,0:01:36,0
W.R.A. Wreck,1,1,0.00%,100.00%,0:00:06,0
W.R.A. Wreck,1,3,0.00%,33.33%,0:00:18,0
wacky,1,1,0.00%,100.00%,0:00:10,0
wadsworth,1,1,0.00%,100.00%,0:00:43,0
wadsworth williams,1,3,100.00%,33.33%,0:00:54,1
wagner wright london,1,1,0.00%,100.00%,0:00:20,0
wahl,1,6,0.00%,33.33%,0:00:57,0
Wallace,1,1,100.00%,0.00%,0:00:00,0
Wallace Black Elk,1,1,0.00%,100.00%,0:00:33,0
Wallace Black Elk,1,1,0.00%,100.00%,0:00:06,0
walter funk,1,2,100.00%,0.00%,0:00:10,0
walter sprandel,1,5,100.00%,0.00%,0:29:13,0
waltz amnesty,1,1,0.00%,100.00%,0:00:28,0
Walwyn,1,6,100.00%,0.00%,0:00:50,0
wang csu,1,1,0.00%,100.00%,0:01:02,0
War,1,4,0.00%,25.00%,0:01:55,0
War,1,4,0.00%,25.00%,0:01:44,0
war memorial,1,4,100.00%,0.00%,0:00:28,1
war remembrance,2,1,0.00%,100.00%,0:01:17,1.5
Ward Connerly,1,1,0.00%,100.00%,0:00:54,0
Ward Connerly,1,1,0.00%,100.00%,0:04:21,0
ward lewis,1,8,100.00%,0.00%,0:09:37,0
warmuth,1,3,100.00%,0.00%,0:00:17,0
warner ogden,1,2,0.00%,0.00%,0:10:21,9
warnholtz,3,2.33,100.00%,14.29%,0:01:09,0.67
warnholtz,1,14,100.00%,0.00%,0:09:32,7
warnholtz,1,1,0.00%,100.00%,0:07:08,0
warnholtz,1,3,0.00%,33.33%,0:00:41,0
warren knowles,1,1,100.00%,0.00%,0:00:00,0
warren knowles,1,2,0.00%,50.00%,0:29:38,1
warrior words,1,2,100.00%,0.00%,0:00:08,0
watanabe,1,45,0.00%,2.22%,0:08:41,11
Water,1,3,0.00%,33.33%,0:00:57,1
water color,1,1,100.00%,0.00%,0:00:00,0
Water Tower,2,1.5,50.00%,33.33%,0:03:30,0.5
Water Tower,2,3,50.00%,33.33%,0:02:12,0.5
water tower vigilante,1,1,0.00%,100.00%,0:00:07,0
waterbury govoni,1,1,0.00%,100.00%,0:00:40,0
Waterford,3,2,0.00%,66.67%,0:00:43,0
Waterford,2,4.5,0.00%,11.11%,0:02:47,3.5
Waterford,1,1,0.00%,100.00%,0:00:04,0
Waterford,1,1,0.00%,100.00%,0:00:19,0
Waterford,1,1,0.00%,100.00%,0:00:07,0
watkins dorm,1,1,0.00%,100.00%,0:00:13,0
Watson,3,3.67,0.00%,27.27%,0:01:32,4.33
Watson,2,3,0.00%,16.67%,0:01:57,1.5
Watson,1,1,0.00%,100.00%,0:00:07,0
watson anthropology,1,1,0.00%,100.00%,0:00:04,0
watson anthropology,1,1,0.00%,100.00%,0:02:52,0
watson dorm,1,1,0.00%,100.00%,0:00:14,0
Watson Hall,3,2.33,0.00%,42.86%,0:00:43,1.33
Watson Hall,1,3,0.00%,33.33%,0:05:47,0
wattleton speaker,1,1,0.00%,100.00%,0:00:26,0
Wayne Carver,7,3.86,42.86%,3.70%,0:05:38,3.57
Wayne Carver,3,5.33,66.67%,6.25%,0:04:20,0
Wayne Carver,1,4,100.00%,0.00%,0:01:55,3
wayne jones,1,2,0.00%,50.00%,0:01:42,0
Wayne Self,3,2,33.33%,33.33%,0:01:29,3.33
Wayne Self,1,2,0.00%,0.00%,0:13:47,16
Wayne Self,1,7,100.00%,0.00%,0:02:59,1
wayne visiting american,1,1,0.00%,100.00%,0:17:14,0
weave,1,1,0.00%,100.00%,0:00:19,0
Weddle,1,2,100.00%,0.00%,0:00:11,0
wee paracollege,1,1,0.00%,100.00%,0:01:59,0
wegman,1,1,100.00%,0.00%,0:00:00,0
wegner,1,4,0.00%,25.00%,0:06:17,1
weiner,1,2,0.00%,50.00%,0:00:52,0
weisman shipan,1,1,0.00%,100.00%,0:00:42,0
Weitz,3,4,66.67%,8.33%,0:01:40,5.67
Weitz,2,1.5,50.00%,33.33%,0:00:21,0
Weitz,1,1,0.00%,100.00%,0:00:06,0
welcome home,1,1,0.00%,100.00%,0:00:08,0
Welcome home: introducing cassat and memorial halls,1,1,0.00%,100.00%,0:01:08,0
welcome to students and families,1,1,0.00%,100.00%,0:03:06,0
welcome to students and families,1,1,0.00%,100.00%,0:00:04,0
wellen barman,1,1,0.00%,100.00%,0:01:06,0
wells vietnam,1,1,0.00%,100.00%,0:14:45,0
wellston violence,1,1,0.00%,100.00%,0:01:05,0
welna,1,1,0.00%,100.00%,0:00:07,0
welna congressional,1,2,0.00%,50.00%,0:02:16,0
wendell castle,2,1,0.00%,100.00%,0:09:50,0
wendy wasserstein,1,4,0.00%,0.00%,0:03:04,8
wendy wasserstein,1,10,0.00%,10.00%,0:03:13,1
wenner fey mason,1,1,0.00%,100.00%,0:00:08,0
wenner fey mason,1,1,0.00%,100.00%,0:11:53,0
Wesley Flaten,1,1,100.00%,0.00%,0:00:00,0
Wesley Flaten,1,1,0.00%,100.00%,0:00:17,0
west,1,1,0.00%,100.00%,0:00:17,0
West Gym,3,3.67,33.33%,9.09%,0:01:39,2
West Gym,1,3,0.00%,33.33%,0:09:20,3
West Hall,2,4.5,0.00%,11.11%,0:01:00,3
West Hall,1,19,0.00%,0.00%,0:12:53,12
west hall interior,1,2,0.00%,50.00%,0:06:09,7
Bad Input,1,6,0.00%,0.00%,0:01:23,3
Bad Input,1,1,0.00%,100.00%,0:00:09,0
Bad Input,1,1,0.00%,100.00%,0:00:23,0
Bad Input,1,2,0.00%,50.00%,0:00:28,0
Bad Input,1,2,0.00%,100.00%,0:08:15,5
Byron York,1,1,0.00%,100.00%,0:00:26,0
who we are,1,1,0.00%,100.00%,0:02:11,4
widder conservation,1,1,0.00%,100.00%,0:01:11,0
wilfahrt,1,1,0.00%,100.00%,0:01:49,1
wilhelmy,1,3,0.00%,0.00%,0:07:27,30
willabel,1,1,0.00%,100.00%,0:00:15,0
willabel,1,2,0.00%,50.00%,0:01:40,1
willabel cole mitchell,1,2,0.00%,0.00%,0:01:00,1
Willard,1,3,100.00%,0.00%,0:00:46,0
Willard,1,1,0.00%,100.00%,0:00:16,0
Willard d. Evans,1,1,100.00%,0.00%,0:00:00,0
willard hunter,1,2,0.00%,50.00%,0:16:05,0
william carleton,3,2,33.33%,16.67%,0:09:39,1
william dean,1,2,100.00%,0.00%,0:00:06,0
william g north,1,3,100.00%,0.00%,0:00:29,0
William H laird,2,4,50.00%,12.50%,0:32:45,10
William H laird,1,1,0.00%,100.00%,0:04:44,0
William H laird,1,1,0.00%,0.00%,0:03:03,8
william hanlon,1,3,100.00%,33.33%,0:01:23,0
William Hunter,1,2,100.00%,0.00%,0:00:21,0
william libbey,1,2,0.00%,50.00%,0:26:56,0
william muir,1,6,0.00%,0.00%,0:03:45,1
William pye,1,1,0.00%,100.00%,0:01:08,0
William simpson,2,3.5,0.00%,0.00%,0:09:12,3.5
william taylor,1,1,0.00%,100.00%,0:00:06,0
william taylor,1,3,0.00%,33.33%,0:01:11,0
William w lye house,1,1,100.00%,0.00%,0:00:00,0
William Wells,1,4,0.00%,25.00%,0:05:08,2
william weyhrauch,1,1,100.00%,0.00%,0:00:00,0
williams,2,2,0.00%,75.00%,0:03:52,15.5
williams,2,4.5,0.00%,22.22%,0:05:16,3
williams,1,1,0.00%,100.00%,0:00:19,0
williams,1,1,0.00%,100.00%,0:00:10,0
Willis,11,9.27,45.45%,0.98%,0:06:14,8.55
Willis,2,12,100.00%,0.00%,0:03:11,8
Willis Hall,4,2.5,25.00%,20.00%,0:05:04,1
Willis Hall,1,1,100.00%,0.00%,0:00:00,0
Willis Hall,1,6,0.00%,0.00%,0:01:32,4
Willis Hall,1,3,0.00%,0.00%,0:39:57,8
Willis Hall,1,1,0.00%,100.00%,0:00:31,0
Willis Hall,1,6,0.00%,16.67%,0:08:23,4
Willis Hall,1,2,0.00%,0.00%,0:00:06,1
willis hall chimes,1,1,0.00%,100.00%,0:00:22,0
willis hall plan,1,1,0.00%,100.00%,0:00:15,0
